img_path,mos
./dataset/train/9s11ob20bg.jpg,5.67883211679
./dataset/train/vnse6s23du.jpg,5.02427184466
./dataset/train/atqvkdb7hk.jpg,3.71951219512
./dataset/train/ff2m8tulj8.jpg,5.34536082474
./dataset/train/7hcnkt3dt8.jpg,6.27659574468
./dataset/train/hknf8mzpxy.jpg,6.10548523207
./dataset/train/ww7ovbo7d2.jpg,4.42699724518
./dataset/train/cugytrvu1c.jpg,5.46153846154
./dataset/train/bgduahat47.jpg,5.84965034965
./dataset/train/t6cf6r2t53.jpg,7.06048387097
./dataset/train/gs6hm9ms67.jpg,5.29387755102
./dataset/train/b0jz162a1y.jpg,4.48605577689
./dataset/train/5sarvk15jd.jpg,5.82272727273
./dataset/train/7yoml9himz.jpg,5.87301587302
./dataset/train/m5o9inhgah.jpg,4.28125
./dataset/train/0a5panhku8.jpg,5.19727891156
./dataset/train/hr3ecbk4c2.jpg,5.40522875817
./dataset/train/8lqs13apl3.jpg,4.76216216216
./dataset/train/0nue77buzg.jpg,5.49342105263
./dataset/train/yohevvu77n.jpg,6.63205417607
./dataset/train/skpi509uy6.jpg,5.84353741497
./dataset/train/ngv2e207dw.jpg,4.33108108108
./dataset/train/i4sftt3jps.jpg,6.37313432836
./dataset/train/gxyfxthuwb.jpg,5.40785498489
./dataset/train/84vuzuqlhm.jpg,6.33658536585
./dataset/train/kk9th2bums.jpg,6.24742268041
./dataset/train/xjcb454dye.jpg,6.10452961672
./dataset/train/8ppynqidk2.jpg,5.04932735426
./dataset/train/ywt90omc8p.jpg,6.45023696682
./dataset/train/s43tmby9xd.jpg,4.30801687764
./dataset/train/murqrx9xum.jpg,5.18592964824
./dataset/train/gymfy3slz7.jpg,7.49261083744
./dataset/train/wyqbrzs1xc.jpg,4.57142857143
./dataset/train/9sqrqh14bh.jpg,5.96019900498
./dataset/train/bnc5gdp8if.jpg,4.57798165138
./dataset/train/n7v10cwqpk.jpg,5.29739776952
./dataset/train/ausw3w4382.jpg,5.76363636364
./dataset/train/3agurpez96.jpg,4.9219858156
./dataset/train/7aohydshw9.jpg,5.97058823529
./dataset/train/v496o0wivw.jpg,5.82914572864
./dataset/train/jc09ksa8il.jpg,6.59459459459
./dataset/train/9crqomuc62.jpg,3.44160583942
./dataset/train/qmsgk06ih6.jpg,6.24137931034
./dataset/train/28pioy7dcy.jpg,3.81935483871
./dataset/train/y9gpzzo8az.jpg,4.93793103448
./dataset/train/gwg4ra2qd0.jpg,4.45070422535
./dataset/train/8fjcka8jss.jpg,5.329218107
./dataset/train/hl0fcblv6f.jpg,5.79779411765
./dataset/train/tpl8s5evz7.jpg,6.36764705882
./dataset/train/wqjgfdyiqs.jpg,5.16339869281
./dataset/train/cujv03n1vv.jpg,5.30739299611
./dataset/train/yar4ntfo0d.jpg,6.87634408602
./dataset/train/9q7k0gnllm.jpg,5.35135135135
./dataset/train/ypclwl00oh.jpg,4.9847715736
./dataset/train/532vhq4zpw.jpg,5.02162162162
./dataset/train/j1mgrlitpg.jpg,5.3602484472
./dataset/train/ydpiya4ddj.jpg,5.85714285714
./dataset/train/g54k57mniw.jpg,5.22222222222
./dataset/train/8v24jj6c92.jpg,5.56
./dataset/train/s7uyus96v7.jpg,5.44
./dataset/train/nhvoy966n4.jpg,6.2806122449
./dataset/train/re0eakbcb7.jpg,4.37007874016
./dataset/train/c0vipyeu3n.jpg,6.22868217054
./dataset/train/5evf9pfiz6.jpg,4.05454545455
./dataset/train/1iygz4yd1n.jpg,5.41666666667
./dataset/train/ahpez1z6sc.jpg,6.12195121951
./dataset/train/98o1jthrp6.jpg,6.67763157895
./dataset/train/18mqthp2qy.jpg,4.89591078067
./dataset/train/dd8q7dexrg.jpg,5.72340425532
./dataset/train/2pv0mqzv04.jpg,4.05172413793
./dataset/train/728flm1iec.jpg,5.58695652174
./dataset/train/twdm77oq75.jpg,6.16788321168
./dataset/train/jok5b5p7m3.jpg,4.69333333333
./dataset/train/5hi521nd0g.jpg,4.24630541872
./dataset/train/uxb7arhwua.jpg,5.60902255639
./dataset/train/a11179hbcj.jpg,4.8064516129
./dataset/train/ii977ec4ay.jpg,6.24528301887
./dataset/train/mtkd1btlkj.jpg,5.74889867841
./dataset/train/pnbx7hf9rr.jpg,5.17341040462
./dataset/train/iyvh5rkhjz.jpg,4.79423868313
./dataset/train/6cojngs8zn.jpg,6.63125
./dataset/train/ucch3fx0zn.jpg,6.36121673004
./dataset/train/9i76oaqh7d.jpg,5.52325581395
./dataset/train/tg85li87nv.jpg,5.86330935252
./dataset/train/kahczr4c52.jpg,4.71710526316
./dataset/train/jiv8l5prdu.jpg,5.81974248927
./dataset/train/gqqfpysew0.jpg,5.84397163121
./dataset/train/wnjmx6bev2.jpg,4.40650406504
./dataset/train/2df2b39fua.jpg,4.19298245614
./dataset/train/3x08d7q5gt.jpg,6.12328767123
./dataset/train/978xu0pt55.jpg,3.61176470588
./dataset/train/s6thyxc7be.jpg,5.22058823529
./dataset/train/eu7a44gh58.jpg,6.35789473684
./dataset/train/az56ql3p96.jpg,5.38174273859
./dataset/train/wo4hqaqspc.jpg,5.47659574468
./dataset/train/bbbsfq0t4l.jpg,5.132
./dataset/train/u4ze8zko9r.jpg,6.13804713805
./dataset/train/oqn1dsbr3v.jpg,6.14893617021
./dataset/train/deht8yv3vx.jpg,6.68390804598
./dataset/train/1vwjptbq6f.jpg,5.70138888889
./dataset/train/vugju8kfkx.jpg,4.53873239437
./dataset/train/87f0xqb5up.jpg,6.7245508982
./dataset/train/wvz95kiyyk.jpg,5.14946619217
./dataset/train/sskji8gz44.jpg,5.75545851528
./dataset/train/l8e45ac5io.jpg,6.56382978723
./dataset/train/a9mkw1ixwr.jpg,3.97933884298
./dataset/train/qupmfvfm08.jpg,6.12288135593
./dataset/train/7m6bm0yxx7.jpg,4.10096153846
./dataset/train/0svi9kr1ni.jpg,4.26282051282
./dataset/train/7p6j62awuy.jpg,5.76543209877
./dataset/train/4yvog5hpsa.jpg,4.96276595745
./dataset/train/mro5v9d7sk.jpg,5.34640522876
./dataset/train/eabvllzlia.jpg,4.92395437262
./dataset/train/10307t436m.jpg,6.33112582781
./dataset/train/3wgp7pozog.jpg,5.95470383275
./dataset/train/3s8bpq6xgn.jpg,6.65700483092
./dataset/train/3w6vkqv1mc.jpg,5.73429951691
./dataset/train/vat9mbwhmu.jpg,5.824
./dataset/train/6kg58iwqlo.jpg,4.87336244541
./dataset/train/a1bfka2t3i.jpg,5.98684210526
./dataset/train/ambv1a3djw.jpg,5.08125
./dataset/train/yewtspa2r0.jpg,7.31016042781
./dataset/train/wx2mz0w7fu.jpg,5.40880503145
./dataset/train/0tp1mmcrx3.jpg,5.46753246753
./dataset/train/igx7xwq0ag.jpg,5.73953488372
./dataset/train/470773lrwe.jpg,5.51933701657
./dataset/train/fyga7t311l.jpg,5.89444444444
./dataset/train/nx9izabf39.jpg,5.48547717842
./dataset/train/nums59dsp1.jpg,4.64257028112
./dataset/train/unc501fv8j.jpg,4.09578544061
./dataset/train/h293gb8nep.jpg,5.53531598513
./dataset/train/fipxzpj9oj.jpg,6.29268292683
./dataset/train/9vs9j7zdh5.jpg,4.93089430894
./dataset/train/puyzt1eif1.jpg,6.32530120482
./dataset/train/pupotgdcww.jpg,6.32183908046
./dataset/train/1f0ku445xy.jpg,3.88834951456
./dataset/train/vtjssqllsk.jpg,5.58024691358
./dataset/train/f1ng46khsx.jpg,3.46502057613
./dataset/train/ftwowagmg8.jpg,6.72
./dataset/train/yuwr5tyzpv.jpg,4.41588785047
./dataset/train/cdy72ikehq.jpg,4.75471698113
./dataset/train/b26xqldewr.jpg,4.5590778098
./dataset/train/ey3fpjfuz3.jpg,5.04719764012
./dataset/train/fh95z82y56.jpg,6.03088803089
./dataset/train/yywpixarcl.jpg,5.29207920792
./dataset/train/snhm7mju2a.jpg,5.2641509434
./dataset/train/7seokev7xx.jpg,6.52941176471
./dataset/train/6adcjbrbqq.jpg,5.30625
./dataset/train/3m11su6b9e.jpg,4.66470588235
./dataset/train/84rw5q6jpa.jpg,5.83425414365
./dataset/train/qnsrbeenbv.jpg,5.67870036101
./dataset/train/k2ko3lce2r.jpg,5.38620689655
./dataset/train/hneay49xsf.jpg,5.92452830189
./dataset/train/25bkff1att.jpg,5.92682926829
./dataset/train/84i4vmookc.jpg,5.65346534653
./dataset/train/ud7415fcqf.jpg,6.01612903226
./dataset/train/movcjctl5m.jpg,4.96732026144
./dataset/train/auw7fk0z2l.jpg,6.975
./dataset/train/zk36102ri9.jpg,6.33544303797
./dataset/train/4ymaabjgsz.jpg,6.00471698113
./dataset/train/1kqrqux9zx.jpg,4.92857142857
./dataset/train/u6ock29cl7.jpg,4.21827411168
./dataset/train/112izby1y9.jpg,5.81818181818
./dataset/train/fai0m665m3.jpg,6.69230769231
./dataset/train/4twiw2mpnq.jpg,6.29583333333
./dataset/train/9mg2g4p1ym.jpg,5.87261146497
./dataset/train/4w746jz3dy.jpg,5.65680473373
./dataset/train/yi8eqgnasw.jpg,7.78571428571
./dataset/train/azlzf63011.jpg,6.18575851393
./dataset/train/jnoh3zchce.jpg,6.24365482234
./dataset/train/b7ltvrtg1y.jpg,4.37328767123
./dataset/train/1kmidco60y.jpg,8.04395604396
./dataset/train/x3qh0w5w2i.jpg,5.66037735849
./dataset/train/0jfy68k4eu.jpg,6.47136563877
./dataset/train/pj26imxnzn.jpg,5.44949494949
./dataset/train/sne2z542i3.jpg,5.63033175355
./dataset/train/p8xpvqoe4w.jpg,4.38575667656
./dataset/train/mfecvp4dha.jpg,6.15862068966
./dataset/train/tcqa9l2r5h.jpg,4.83466135458
./dataset/train/kccn2nf6xf.jpg,4.42066420664
./dataset/train/yzvhombr9y.jpg,5.12631578947
./dataset/train/ii7t252d9a.jpg,7.22711864407
./dataset/train/eonrsxhcl4.jpg,5.52380952381
./dataset/train/44ghtsd38g.jpg,5.12953367876
./dataset/train/i1libw5675.jpg,5.23711340206
./dataset/train/wmxazs721e.jpg,5.11794871795
./dataset/train/vvvvy23u2b.jpg,5.32474226804
./dataset/train/o57uvt3cf9.jpg,5.77483443709
./dataset/train/ngn0h6p5ew.jpg,6.19607843137
./dataset/train/1z2mvrirvn.jpg,5.61187214612
./dataset/train/a31gjwr5y2.jpg,4.48333333333
./dataset/train/1n65stry5i.jpg,5.00746268657
./dataset/train/y9rcu9rmvu.jpg,4.94300518135
./dataset/train/z2csffx6ud.jpg,5.19786096257
./dataset/train/4tkcls2pjk.jpg,5.48648648649
./dataset/train/esja4srp2h.jpg,6.10404624277
./dataset/train/4zwjj3qebr.jpg,5.60278745645
./dataset/train/derz0odpzi.jpg,3.93469387755
./dataset/train/slwersdm22.jpg,5.80882352941
./dataset/train/b2o7fef2p8.jpg,5.15529411765
./dataset/train/uomin7nt89.jpg,6.703125
./dataset/train/tkmj8y5ik8.jpg,6.34449760766
./dataset/train/ei8ypz86vb.jpg,7.34355828221
./dataset/train/hep4xrfv07.jpg,4.83414634146
./dataset/train/tm6l9lrpme.jpg,6.08780487805
./dataset/train/853uapd5cz.jpg,7.10091743119
./dataset/train/jwua7po7ja.jpg,5.28272251309
./dataset/train/fztb2iz28n.jpg,6.91666666667
./dataset/train/k8wq8yhtb9.jpg,6.19883040936
./dataset/train/k78vxjoxj1.jpg,6.54106280193
./dataset/train/fvpgikz73e.jpg,4.70491803279
./dataset/train/waiv7gs6go.jpg,6.02547770701
./dataset/train/56xoa8t9of.jpg,5.31292517007
./dataset/train/6vz8feviyy.jpg,6.67664670659
./dataset/train/aiytj1edpi.jpg,6.30839002268
./dataset/train/o2a9s7uii6.jpg,6.37414965986
./dataset/train/er3jrwch69.jpg,4.91620111732
./dataset/train/r0vd7m2b1q.jpg,5.56666666667
./dataset/train/dwxa1dmdft.jpg,5.32178217822
./dataset/train/tkl2b83kl2.jpg,4.62765957447
./dataset/train/0o49xc6m2d.jpg,4.84228187919
./dataset/train/2isyuhofzi.jpg,6.08333333333
./dataset/train/ds6snvyqew.jpg,4.91914893617
./dataset/train/kps8upz4p7.jpg,5.73762376238
./dataset/train/5vxv76tbbo.jpg,3.7027027027
./dataset/train/1xiqbbanlj.jpg,5.32291666667
./dataset/train/cyamxvartq.jpg,4.44670050761
./dataset/train/4dcyukfg1a.jpg,6.66829268293
./dataset/train/2guojlr6gz.jpg,5.31638418079
./dataset/train/lqjcsotroo.jpg,6.28082191781
./dataset/train/uo6so9yye1.jpg,5.87106017192
./dataset/train/8bd1ozlbbn.jpg,5.54266211604
./dataset/train/5rxlss9j51.jpg,7.59923664122
./dataset/train/w7646hrqr5.jpg,5.7898089172
./dataset/train/v3nq7yf1m2.jpg,6.14193548387
./dataset/train/z6m1k93ds1.jpg,6.22457627119
./dataset/train/sgz3md2hvr.jpg,6.79929577465
./dataset/train/lcft1k9uzz.jpg,6.01162790698
./dataset/train/wt9nslb0t0.jpg,5.4414893617
./dataset/train/cd0pfvuvvl.jpg,5.5951417004
./dataset/train/jqdcxmm4iv.jpg,5.89333333333
./dataset/train/gv8wawu10r.jpg,5.63839285714
./dataset/train/12knqztmnc.jpg,4.52380952381
./dataset/train/7hqeu9bbzk.jpg,5.12333333333
./dataset/train/0l9xbtligb.jpg,6.79352226721
./dataset/train/zkheo27klg.jpg,4.89208633094
./dataset/train/n8x6klptqr.jpg,5.13147410359
./dataset/train/599xxjljfx.jpg,4.67105263158
./dataset/train/3mpatvkgmu.jpg,4.56478405316
./dataset/train/d5eoe3tqcz.jpg,5.10227272727
./dataset/train/9mr4kwrbwa.jpg,5.96618357488
./dataset/train/0ia7z1n8r3.jpg,4.61061946903
./dataset/train/587b10mrvc.jpg,6.18037135279
./dataset/train/aoo8cnh4ea.jpg,4.84074074074
./dataset/train/de4gqvoa3e.jpg,6.02659574468
./dataset/train/gg29p9uw62.jpg,6.04081632653
./dataset/train/wfty5ozj8s.jpg,5.52105263158
./dataset/train/hoj9z6ydln.jpg,5.61888111888
./dataset/train/q2vei455qb.jpg,5.02405498282
./dataset/train/x6bpmriof8.jpg,6.60655737705
./dataset/train/wat2g5jlf3.jpg,5.53939393939
./dataset/train/tlbhhi7u0r.jpg,4.98701298701
./dataset/train/1mhg9g8du9.jpg,5.46627565982
./dataset/train/nsrpueagv2.jpg,6.3595505618
./dataset/train/flufa2m4jv.jpg,5.50190114068
./dataset/train/k0uv861mfd.jpg,5.08571428571
./dataset/train/9x7ynflykd.jpg,6.04
./dataset/train/qbxmqzs7p8.jpg,6.31100478469
./dataset/train/q3m6wp34ce.jpg,6.32335329341
./dataset/train/syv6xpyekp.jpg,6.58598726115
./dataset/train/gwmcdu46au.jpg,6.50943396226
./dataset/train/05qcs7fsmr.jpg,5.25210084034
./dataset/train/e9tny60pyq.jpg,5.22994652406
./dataset/train/izxqkf1xdw.jpg,5.19369369369
./dataset/train/k8x9qmtvhf.jpg,6.34411764706
./dataset/train/m50ouwcze5.jpg,6.5
./dataset/train/3big3zoek0.jpg,5.77990430622
./dataset/train/h06zvsvlv3.jpg,6.5
./dataset/train/7u1akurphl.jpg,5.16182572614
./dataset/train/p013em43cu.jpg,6.15425531915
./dataset/train/q4ssvtuoqo.jpg,6.1676300578
./dataset/train/roob2784wa.jpg,6.39147286822
./dataset/train/t2jdi9ogxh.jpg,5.98870056497
./dataset/train/7n01ccvbkc.jpg,5.49685534591
./dataset/train/3b18j3uppb.jpg,5.50925925926
./dataset/train/qvmz3oc02t.jpg,5.48514851485
./dataset/train/0x09wqamfg.jpg,4.18339100346
./dataset/train/f166tw9bw6.jpg,6.88636363636
./dataset/train/m51dnkfx26.jpg,5.52688172043
./dataset/train/7shs2cv345.jpg,7.15346534653
./dataset/train/e4914c5nfe.jpg,5.62857142857
./dataset/train/oa5tc8famy.jpg,4.41868512111
./dataset/train/muvlgvr3mh.jpg,7.05035971223
./dataset/train/s0o68ajbmo.jpg,6.10625
./dataset/train/yoyajsd38o.jpg,5.5275862069
./dataset/train/y9rr32prbm.jpg,5.45226130653
./dataset/train/4kw5kintop.jpg,6.34011627907
./dataset/train/p6vnd4lp04.jpg,4.89171974522
./dataset/train/40o4athqoy.jpg,5.3358778626
./dataset/train/n47dg2m0rj.jpg,7.00588235294
./dataset/train/u2hn371e6d.jpg,5.42771084337
./dataset/train/2ftxpwaayw.jpg,5.12544802867
./dataset/train/bj9z980nj6.jpg,5.44131455399
./dataset/train/8s9n318hki.jpg,7.77083333333
./dataset/train/o4t1wgxxhb.jpg,7.100456621
./dataset/train/5idoujdkkv.jpg,4.96172248804
./dataset/train/g7588bu0ia.jpg,6.22558922559
./dataset/train/uoicttzttv.jpg,5.7486631016
./dataset/train/fu5mlic2u1.jpg,4.37083333333
./dataset/train/482k5ythst.jpg,5.28260869565
./dataset/train/t63byh763d.jpg,5.6
./dataset/train/xm0svqhktw.jpg,4.72413793103
./dataset/train/t36nj43aqw.jpg,6.56204379562
./dataset/train/it6xqcd6w5.jpg,4.0406504065
./dataset/train/2g3zmtvtcd.jpg,5.63758389262
./dataset/train/wmtg7h333d.jpg,6.5826446281
./dataset/train/yj95yvajoq.jpg,5.04
./dataset/train/jjq7i2x75x.jpg,5.91414141414
./dataset/train/na67qxw4f5.jpg,5.27322404372
./dataset/train/l603sd6kp5.jpg,5.00995024876
./dataset/train/zziqdjompp.jpg,5.54696132597
./dataset/train/fjtyvif8jw.jpg,4.07236842105
./dataset/train/v8906e4gvg.jpg,7.51481481481
./dataset/train/xg1r6c1z9u.jpg,6.87301587302
./dataset/train/iyeczadaib.jpg,6.62542955326
./dataset/train/djfxdl5qau.jpg,6.21645021645
./dataset/train/6rtu0wv82n.jpg,4.21538461538
./dataset/train/yoxbza8n7u.jpg,4.95609756098
./dataset/train/88p6fozr29.jpg,6.31313131313
./dataset/train/abh4dhfdus.jpg,7.76394849785
./dataset/train/9inxav9q4u.jpg,5.11764705882
./dataset/train/g6n6jjva7j.jpg,6.98872180451
./dataset/train/10j66tqgmr.jpg,5.55555555556
./dataset/train/txjn7aqcpo.jpg,6.40833333333
./dataset/train/k23gp6lmv8.jpg,6.86220472441
./dataset/train/5v9tzpidmf.jpg,5.45238095238
./dataset/train/u1pfq8k1gy.jpg,6.35238095238
./dataset/train/nhs6cu2dzd.jpg,6.19847328244
./dataset/train/ql12o54wa9.jpg,5.28313253012
./dataset/train/3tbebe786h.jpg,7.07874015748
./dataset/train/mfmemyrqgl.jpg,5.8085106383
./dataset/train/gyvn3fos01.jpg,3.96610169492
./dataset/train/w2g1o44e0c.jpg,5.31316725979
./dataset/train/nfyao417q8.jpg,6.5
./dataset/train/2nyvcm9zl6.jpg,6.05020920502
./dataset/train/kxo2mg5coh.jpg,3.79372197309
./dataset/train/am0vnd0jk0.jpg,5.96428571429
./dataset/train/15rzm7bovy.jpg,5.19072164948
./dataset/train/71yuv60a8w.jpg,5.37647058824
./dataset/train/dg6auajp4a.jpg,4.78542510121
./dataset/train/7qj3ew7szh.jpg,4.70297029703
./dataset/train/vevsfw5fh2.jpg,7.36516853933
./dataset/train/mvy8jfo4uv.jpg,5.53846153846
./dataset/train/rc66yrap6m.jpg,5.86757990868
./dataset/train/rfvefl7e6x.jpg,5.48447204969
./dataset/train/3iuxvdv25v.jpg,6.17672413793
./dataset/train/lyjo18kl8w.jpg,3.98723404255
./dataset/train/w6p4knehur.jpg,3.7052238806
./dataset/train/lmnwnfy9w4.jpg,4.73333333333
./dataset/train/nx4kvjeyhx.jpg,5.76394849785
./dataset/train/wf9wtzw45d.jpg,3.88844621514
./dataset/train/4j8698qfz5.jpg,6.00892857143
./dataset/train/rde274qbmj.jpg,5.1814159292
./dataset/train/w0w875lj8r.jpg,5.40833333333
./dataset/train/hrr40rigf6.jpg,6.04166666667
./dataset/train/hrrqjngzh2.jpg,6.65758754864
./dataset/train/8dc9xgndy7.jpg,5.44664031621
./dataset/train/9qhbvuv868.jpg,5.27188940092
./dataset/train/j4fcqer9e6.jpg,5.57606490872
./dataset/train/wglzqsrrp2.jpg,5.21176470588
./dataset/train/li5ftbghay.jpg,5.34468937876
./dataset/train/t283jj4bzc.jpg,5.49068322981
./dataset/train/1u0xqmqstc.jpg,4.03862660944
./dataset/train/6gmv95oq1y.jpg,4.39411764706
./dataset/train/5szls9fyr5.jpg,4.96315789474
./dataset/train/idg8pf52yx.jpg,4.47777777778
./dataset/train/kxw4sg5njo.jpg,4.6130952381
./dataset/train/4sj3xn1hqj.jpg,5.93641618497
./dataset/train/7cmf0g7g6z.jpg,4.15384615385
./dataset/train/9didhau1b0.jpg,6.14960629921
./dataset/train/usanrpe9bs.jpg,6.71774193548
./dataset/train/8yzcx07s3f.jpg,5.47272727273
./dataset/train/2siz8viwpv.jpg,4.93886462882
./dataset/train/slckuev7qc.jpg,4.69642857143
./dataset/train/0f96g0mrxr.jpg,6.15887850467
./dataset/train/1yxubw811o.jpg,4.03125
./dataset/train/6f79cy6461.jpg,5.36641221374
./dataset/train/yukn0by975.jpg,4.94545454545
./dataset/train/thbgzljipe.jpg,5.99565217391
./dataset/train/h5rq4d56ai.jpg,5.9125
./dataset/train/g5m5o9haul.jpg,5.17015706806
./dataset/train/4ojtnkq3hn.jpg,5.64139344262
./dataset/train/d9z8szy7bu.jpg,4.81967213115
./dataset/train/5n73mij6cz.jpg,5.78181818182
./dataset/train/gmk2wy200v.jpg,6.14285714286
./dataset/train/3qcel1x3j2.jpg,6.91121495327
./dataset/train/obsouinviq.jpg,6.42331288344
./dataset/train/d36by88c6v.jpg,3.65656565657
./dataset/train/426ljmi1ye.jpg,6.34868421053
./dataset/train/6bxctvyid0.jpg,5.97209302326
./dataset/train/j9ch54o0fr.jpg,4.34716981132
./dataset/train/7em3bsf45n.jpg,5.19463087248
./dataset/train/157xwjsxtw.jpg,6.13090909091
./dataset/train/twby8t4woz.jpg,5.4527027027
./dataset/train/vxv8l1m615.jpg,5.1
./dataset/train/28fp4fbliw.jpg,5.21875
./dataset/train/y2d21wawdu.jpg,5.10666666667
./dataset/train/sa357gmyon.jpg,5.33689839572
./dataset/train/ogv3x4b207.jpg,6.43055555556
./dataset/train/4d5fenqt7w.jpg,5.20512820513
./dataset/train/p4kkwu0t7z.jpg,5.42236024845
./dataset/train/u88y99eyc2.jpg,5.30158730159
./dataset/train/jdwt82u866.jpg,5.11688311688
./dataset/train/vp8jtiaflb.jpg,6.12222222222
./dataset/train/jolxfoen28.jpg,5.62114537445
./dataset/train/509qu0llpv.jpg,6.27685950413
./dataset/train/dodvhq35r5.jpg,5.53225806452
./dataset/train/hp1344rmc3.jpg,5.49693251534
./dataset/train/4pn80bhf3p.jpg,6.48344370861
